material_id,e_electronic,e_ionic,e_total
mp-641,5.526200763333333,2.020150793333333,7.546351556666665
mp-909,8.079003949999999,2.329757033333333,10.408760983333332
mp-974434,4.952995177405594,1.616204802878663,6.569199980284258
mp-978114,5.990878486666666,5.3784831,11.369361586666663
mp-571558,4.542872696666667,7.135177456664469,11.678050153331135
mp-776922,5.114944776666666,3.5680247333340462,8.682969510000712
mp-22849,4.986670473333335,5.584268499999999,10.570938973333332
mp-23218,5.779178449999332,6.33960040722354,12.118778857222871
mp-23281,5.593427573329879,8.23760319441125,13.831030767741131
mp-23309,3.063840673333334,3.294225996680489,6.358066670013823
mp-27734,4.67423176,1.070652919999296,5.744884679999296
mp-567504,3.755038550004933,1.202989720116237,4.95802827012117
mp-571442,3.631670936666666,2.5363240966666663,6.167995033333334
mp-583463,5.2058725,13.754478043329934,18.960350543329938
mp-570136,5.432739286666668,2.410695455893697,7.843434742560365
mp-570437,4.674746820000001,5.973442876656473,10.648189696656472
mp-1821,10.13310258,0.111107306466413,10.244209886466413
mp-1943,6.490545669984779,2.118059190048087,8.608604860032868
mp-224,9.253936043339516,0.058546946199005,9.31248298953852
mp-2507,5.400568433369816,2.169926566648275,7.5704950000180915
mp-2815,9.50791269998986,0.249826291129344,9.757738991119204
mp-556742,5.403130923333472,2.143887326679066,7.547018250012537
mp-602,14.238372353342584,1.008040473477706,15.246412826820292
mp-7991,3.461457103333312,1.058918739998974,4.520375843332286
mp-984,3.575734443333333,1.103137883334987,4.67887232666832
mp-541582,11.679153336666667,0.42563663,12.10478996666667
mp-562100,9.407046286666668,0.8491369566666661,10.256183243333334
mp-27411,10.781858826666666,25.77110517,36.55296399666667
mp-550714,5.252540973333333,5.42100966,10.673550633333337
mp-23173,4.001687946666666,5.433410540113258,9.435098486779925
mp-23292,3.487360916674538,5.47497319334173,8.962334110016267
mp-571636,5.940293623333333,56.04318709,61.98348071333333
mp-558134,3.996259909999999,35.49817832333333,39.49443823333333
mp-685145,4.450915226666667,1.553947946666666,6.004863173333334
mp-17524,13.120653416666665,0.7908210933333331,13.91147451
mp-978553,11.687338086666664,0.6586285633333331,12.34596665
mp-9996,7.366841306666667,0.5981428066666661,7.964984113333332
mp-720,3.801456846666667,17.103677716666667,20.90513456333333
mp-19795,8.774264330000001,6.389736293333336,15.164000623333337
mp-25279,4.883480289999999,8.783900736666666,13.667381026666666
mp-13682,10.90024501,0.637276233333333,11.537521243333332
mp-2125,5.049838156666667,12.22124256666667,17.271080723333338
mp-2418,13.417905946666664,0.9879629899999992,14.405868936666666
mp-2160,15.762819886666668,47.76329434000001,63.52611422666667
mp-2231,19.93027667,28.127491339999995,48.05776801
mp-2242,18.13598679333333,16.13174134666667,34.26772814
mp-25280,4.523915436666666,7.66702,12.190935436666669
mp-2809,11.21139644,45.14806987333333,56.359466313333336
mp-691,26.42107947000001,34.26110202333333,60.68218149333333
mp-700,23.29652842,16.230312833333333,39.52684125333332
mp-22870,6.842528909947113,41.59770357349349,48.4402324834406
mp-23202,8.45825273000379,34.86844140888138,43.32669413888518
mp-27979,4.545518863333332,4.134134853333333,8.679653716666666
mp-571555,5.7836271667621055,54.7387232813972,60.52235044815931
mp-545820,7.041595984897566,9.761391386327835,16.802987371225402
mp-582549,12.099967792368137,37.73134648064575,49.831314273013874
mp-28189,3.53343175,3.48411243,7.017544180000002
mp-540997,3.373987716666666,2.690403283333332,6.064391
mp-540998,4.380183290000001,4.208733543333333,8.588916833333334
mp-554002,2.628233036666666,3.35472813,5.982961166666668
mp-625318,2.616586343333333,3.35120076,5.967787103333333
mp-625455,2.02623802,4.097249336666668,6.123487356666668
mp-625501,2.044078006666666,3.475316190000001,5.519394196666668
mp-625671,3.077365676666666,5.178605783333333,8.25597146
mp-626435,2.624238976666666,7.82653658,10.450775556666668
mp-626554,2.056468759999999,4.444814789999999,6.501283549999999
mp-998193,2.7015123733333333,21.15034501333334,23.85185738666667
mp-1101340,3.127291823333333,2.137383669999999,5.264675493333333
mp-754540,4.351570643333333,5.36634342,9.717914063333334
mp-3439,3.571911686666666,13.623393216666669,17.195304903333334
mp-545482,5.12383416666934,1.677961880000265,6.801796046669605
mp-556582,5.5464877199999965,6.741930150000004,12.288417869999998
mp-861184,3.237091346666666,0.818968419999999,4.056059766666665
mp-680111,4.720420556666666,6.336442126669119,11.056862683335789
mp-11342,6.534894079981998,2.147954599975911,8.68284867995791
mp-13150,3.730634570000468,1.172968260013069,4.903602830013537
mp-1434,10.060850053739069,0.101306249931177,10.162156303670244
mp-22691,7.182282443320464,2.496008816727966,9.67829126004843
mp-23162,8.616684506654614,0.331620426712761,8.948304933367375
mp-7581,11.35147083002787,0.326473653147943,11.677944483175812
